text,tag
אמרו חכמים תחלת ברייתו של אדם כזית,-1
נכונה ואפשר דגרסינן נכוחה או נכונה: ועל,-1
אהל של עץ לומר שאינו מקבל,-1
דמשום דאע''פ שאפשר,-1
"פ""ב ע""ב) דאמרינן דנדה מטמאה באבן מסמא",-1
נישא על הכלים ובכה''ג אינם טמאים,-1
מאי קאמר כל,-1
ושבינו לבין הכותל לא יטמאו אם,-1
טמא שהרי טומאה רצוצה היא,-1
תחתיה או בתוכה או,-1
בחלק שיש ממנה,-1
א') קתני דכלים,-1
הגדל על בשר הקטן,-1
רבינו מאי דתנן הבית,-1
כאן אינו ענין,-1
היתה גבוהה מן הארץ,-1
הקובב ובה''א שהתנור לבד הוא אשר,-1
עודף על התחתון פחות,-1
נכנסת תחתיה היתה,-1
כמו שקדם והלכה כר''י בן נורי,-1
או שנשאה אחר והניחה למעלה,-1
מקבל טומאה העלייה והבית טמאים שהרי,-1
במדה דהיינו שיחזיק מ' סאה,-1
בכוורת של חרס ונדחק מאד,-1
והיא ממלא את כל גובה הבית ופיה,-1
וכחכמים: יצא ממנו רביעית דם בלבד וכו',-1
והבית טהור דהאי תוכה הוי כמו,-1
שבין בית לבית וטומאה בא' מהן אבל,-1
לא לטהר כדתנן רפ''ו,-1
הטומאה שכתב קאי בין לכל שע''ג,-1
במדה מיירי כתב בבבא זו שאם היא,-1
וע''פ הדברים האלה פירש שם,-1
על המשכב ומ''ש רבינו הוא שהאבן,-1
תוכה נמי טמא והוא הדין,-1
עד שיהא במקום,-1
דין טומאה רצוצה והא דהכא,-1
ג') ובפ''ה דזבים ובפרק תינוקת ברש''י,-1
כשהיא בתוך קרקע או בנין אבל,-1
כן רבינו ממ''ש,-1
דכיון דלא מפורש בקרא משמע דקרא,-1
כאצבע הואיל ויש באמצעיתו טפח,-1
"כל היד (דף ט""ו) אמרו בחד",-1
ומקצתה בפנים ומקצתה בחוץ,-1
לו חלל טפח,-1
ע''ג זה וכו' וכן שתי,-1
על פני השדה וכו' והדבר,-1
דהיינו שיחזיק מ' סאה בלח שהם כוריים,-1
ארבעים סאה דין כלי,-1
מוטה על צדה ואין בין,-1
הותזו ר''ל אמר הותזו ממש ר' אסי,-1
דליכא עצם כלל אלא,-1
האבנים שהם חוצצין לפי שמתנאי הדברים,-1
אהל אחד ולשון המשנה אהל,-1
אם תחב אדם,-1
מתכת ולדעת רבינו י''ל דההיא,-1
כוורת המוטלת בארץ וכו',-1
וכו' אינו עושה בית הפרס,-1
רבינו דע''כ מתניתין,-1
כתב הראב''ד מדור העכו''ם שחרב הרי,-1
ולפי טעם זה לא היה לה לבקוע,-1
הרי הוא כאבן וכו',-1
אלא שאין הכל,-1
גללים וכלי אבנים וכלי אדמה הבאים במדה,-1
רבינו הטעם: ומ''ש היתה פחותה ופקוקה,-1
עץ הבא במדה כאהל הוא חשיב לא,-1
והטומאה תחת אהל אחד ומש''ה גם,-1
בחור שבכותל הלא במנורה עצמה,-1
כלים שבכולם טמאים וע''ג כיון דכלי היא,-1
העליון הנכחי אליו והוא אשר נקרא בלשון,-1
טמא לד''ה וידוע,-1
הזית תחתיה וגבה טמא וכל,-1
עם דופן הבית:,-1
והוא פשוט בכמה מקומות,-1
הוא שהאבן מונחת,-1
פותח טפח היתה הטומאה כנגד,-1
הנכונה כל שיפועי אהלים,-1
מזה ומזה טפח אבל לא מן הצדדין,-1
את הטומאה וגם,-1
איכא למידק בפירוש הרמב''ם בבבא,-1
נחסרו קצת העצמות מזה האבר ואע''פ שנשאר,-1
נוסחת הראב''ד בדברי רבינו שכתב א''א,-1
תוספתא פרק י''ו דאהלות ואיתא בפ''ק דמועד,-1
או בבית תוכה והבית טמאים והטעם,-1
היתה הטומאה גבוהה מן הארץ: כתב הראב''ד,-1
אמתא ותרי חומשי באלכסונה נמצא האלכסון,-1
שם שאין שום אהל כנגד,-1
נראה מדבריו בסוף פרק ד' משאר אבות,-1
משום דכלים נעשים,-1
הסימנים סגי וי''ל דאפילו תימא דלישנא,-1
מיטמא מגבו לא היה לו דין,-1
"בפרק העור והרוטב (דף קכ""ה) וכר''י",-1
המשקוף ולחוץ דאי בטפח המשוך לפניה,-1
ופירוש תחת הקורות שהטומאה במה,-1
חומשים לא נשתייר לנו,-1
רבינו הגלגל שבזה המגדל יקרא מוכני והנה,-1
ומביא את הטומאה תחת כולה הואיל,-1
או על המשכב ומ''ש רבינו הוא שהאבן,-1
ככלים ולפיכך חוצצים,-1
לאו למימרא שלא יהא לו דין,-1
ג''כ כנגדו עד הרקיע,-1
"דשבת (דף י""ז):",-1
העין ויוצאה דרך פי התנור לבית,-1
כרחיך דאל''כ לא היתה מצלת,-1
בוקעת כנגדה אבל כשאינה רצוצה אין,-1
אלא הבית בתוכה אין טמא אלא,-1
היה להם להיות טמאים ואפשר דשאני,-1
ליישב דבבא שנייה,-1
במדה אפילו גבוה טפח,-1
טומאת ערב נעשה השיפוע מאחריו כאילו הוא,-1
עכו''ם בבית גם החצר טמא,-1
מתוכה לבית ומצלת על תחתיה וגבה כיון,-1
היינו צירף ידו שכתב,-1
בבבא זו ובבבא דגבי כוורת שהיא כלי,-1
שהוא בתוך הבית והכל טמא דקתני היינו,-1
וכחצי זית מתחתיו וכחצי זית,-1
אחר דהכל טמא דקתני במתני' הכא,-1
בארובה טומאה תחתיה בתוכה או,-1
בין שתי הלוחות: כתב הראב''ד כלים שבין,-1
דין כלי יש לה,-1
טומאה תחתיה או בבית או ע''ג הכל,-1
לצאת טומאה תחתיה,-1
כלי גללים מביאים,-1
ואי לא הוכשרו היינו אוכלים טהורים וכ''כ,-1
יהושע: כתב עוד הראב''ד תחתיו בלבד,-1
טומאה בוקעת ועולה בוקעת ויורדת,-1
או מנסרות נטמא האהל עצמו,-1
שהרי אותו פרק קודם,-1
ארבעים סאה מדקתני בתר הכי או,-1
שאם היא באה במדה אפילו אינה,-1
לא היה ביניהם פותח,-1
מ''מ אינו כדאי פי' זה להטעות,-1
תנאי ג' שיהא בא במדה דהיינו שיחזיק,-1
לפי שהיא תחת,-1
כתב הראב''ד א''א,-1
טפח על טפח,-1
אבנים וכלי אדמה אינם חוצצין אם אינם,-1
הרי הוא חוצץ,-1
שאינו כברייתו ואפילו קולית גדולה שחסר,-1
שכתב אבל המעמיד כלים או,-1
הרי אלו יכתבו ויתנו,-1
של מת נטמא ומשמע לרבינו דה''ה לטהור,-1
במשנה שכתבתי בסמוך,-1
בבית מה שבתוכה,-1
הקבר בשדה שאינה שלו,-1
שעל טומאת עפרה שורפים תרומה,-1
"קי""ד ע""ב) אמרי' דא''ל רבה לאליהו לאו",-1
טהור אלא מה שאינו כנגד הזית דוקא,-1
את רגלו טמא שהרי האהיל,-1
ג' נדבכין שהם י''ב,-1
טהור ואם לאו טומאה בוקעת ועולה,-1
אלא כשאין שם חלל גבוה,-1
שאמרו בה כנגדו עד לרקיע טמא משמע,-1
צדה איירי ומקצתה בפנים ומקצתה,-1
אלא הבית בלבד דכיון דאינה גבוהה,-1
מ''ש שם וה''פ,-1
אבל כשאין שם פותח טפח,-1
אהל והיתה טומאה,-1
שסובר שכל הנלמד בי''ג,-1
לחוץ והאהילו עליו,-1
נתבאר דהיכא דפיה לפנים וגבוהה,-1
עץ כמבואר בדבריו,-1
או הדופק מטמאין,-1
טומאה באחד מהם כלים שעל,-1
ואין דברי הראב''ד,-1
הקדרה גבוהה מן הארץ,-1
והבית טהור מאחר שאינה,-1
מעזיבה בינונית א''א קשה,-1
הבית אהל אחד וכיון שאמרנו שעברה טומאה,-1
מפני שהוא מודבק לחלון ואין אויר שתכנס,-1
ברש''י ובתוס' וברבינו שמשון פ''ק דכלים (משנה,-1
לעלות ארוכה כתב רבינו בפרק שאחר,-1
כולי האי להביא טומאה לבית אבל התנור,-1
אפילו בית ד' כורין,-1
דקי''ל דכלים נעשים אהלים לטמא,-1
את הקבר בשדה שאינה,-1
אחד דזב לענין,-1
הרי בקו זה טפח,-1
רבינו וגם נראה לומר דה''ק,-1
שהוא כלי טמא,-1
ולמה לא יהיה ג''כ כנגדו עד,-1
ומחצה לקרן זה הרי,-1
אלא כשהיא על גבה,-1
שהטומאה תחת הפתח וקדמה טומאה,-1
דמתני' ומש''ה דיה שתבקע למטה ואינה כדאי,-1
המגדל פתוח אפילו,-1
דאהלות דאפי' עצם,-1
שאבד קבר בתוכה והטעם משום,-1
הוי בכלל לא תאכל,-1
מדמצלת על מה שבתוכה אלא אשמעינן,-1
באויר: ומ''ש רבינו,-1
העליון גבוה מן הארץ טפח,-1
טומאה בוקעת ועולה בוקעת,-1
גבה כנגדו עד הרקיע טמא ותחתיה טהור,-1
על שוליה באויר וכו' עד הכל טמא,-1
רבינו לענין השיפוע ומה שאחריו וק''ל,-1
לוח העליון הוא,-1
מאה אמה מביא את הטומאה כל שהוא,-1
מובדלות זו מזו,-1
על רבינו למה,-1
נתון ע''פ תנור חדש ועודף מכל,-1
פירוש כל אכסדרה היא פרוצה,-1
תעלה אינה נוגעת בשקוף פותח,-1
המאהיל על מקצת הטומאה כמאהיל על כולה:,-1
הארץ טפח רואין כאילו שוליה וגג,-1
גם רבינו כתב שם התנו באבר,-1
דיה שתבקע למטה ואינה כדאי שתבקע למעלה,-1
אמרו אלא שלא נעשה אהל ולא,-1
טפח על טפח נמצא אלכסונו עודף,-1
כתבתי שאין זה,-1
כל טומאה רצוצה,-1
שם רבינו יאמר שמי,-1
אצבעות פירוש זיז,-1
משנה ארץ העכו''ם בתחילה,-1
מקצת הטומאה תחת דפנה,-1
מעט ולזה לא,-1
הוא וכן מפורש,-1
כנגד הטומאה טמאים משום דכלים,-1
או בבית כל שתחתיה,-1
טפח נכנס תחת השקוף,-1
לפרש וכבר כתבתי שאין זה תפיסה על,-1
תחתיה וכשהיא תחתיה הרי היא רצוצה,-1
תנור דמתניתין ובסיפא מפרש דפלוגתייהו בדלית,-1
בינה ובין הבית ויהיה דינה דין,-1
אותה כאילו היא תחתיה,-1
שילך מביתו או לקרות,-1
שהוא אהל חוצץ הכוורת בפניה שלא תבקע,-1
היינו הותז לגמרי כפשטיה ועוד י''ל,-1
תוכה טהור אלא מה,-1
או אפוצה שהיא חשובה כאהל ולא ככלי,-1
כתב דבתוספתא מוכח,-1
באסקופה מטפח ולמעלה משום דדרך הטומאה,-1
שתיהם בלבד טמא הקדים,-1
בשיש בה חלל טפח על טפח על,-1
כלי היא חוצצת על גבה כנגדו עד,-1
מעט ולזה לא גזרו עליהם: כתב,-1
בזמן שיהיה במקום הטומאה,-1
דתנן בריש מכילתין כלים הנוגעים במת וכלים,-1
רחבו שמונה טפחים שכל שיש ברחבו,-1
גבוהה מן הארץ טפח טומאה,-1
טפח אע''פ שעכשיו היא אפוצה,-1
מאי הותזו ר''ל,-1
הוא חשיב לא ככלים ולפי,-1
טמא אלא תוכה היינו לומר דתחתיה,-1
ומפני כך העמידוה רבינו שמשון והרא''ש במחזקת,-1
לא תכנס לבית דלא דמי,-1
אפוצה וכדברי חכמים דתנן גבי היתה,-1
הטומאה דוקא הוא דקאמר דאינו,-1
רביעית ופירש''י צללתא דדמא אותם,-1
ביאתו ביאה אינו יודע לשמור מביאה,-1
בחלון שבין ב' בתים שהוא אינו,-1
טומאה בתוכה או על גבה,-1
טפח אין הטומאה יוצאת מתוכה לבית ומצלת,-1
היא אגושה לשרוף ואאוירה לתלות ואין,-1
בה קבר אח''כ מצאתיו בספר מוגה:,-1
שמונה הרי הוא,-1
וקו שלשים באמה,-1
תו איכא למידק בפירוש,-1
לא יטמא הבית,-1
הטעם שיבוש אלא,-1
נעשה אהל ולא,-1
בין בית לבית גם,-1
עיר א''נ דמדור הוא,-1
על הזב וזו,-1
היא הגירסא הנכונה בספרי רבינו והיא,-1
חוצצין אם אינם באים במדה ורבינו אינו,-1
רבינו שכתב גבי,-1
ולפי טעם זה לא היה לה,-1
המשקוף העליון הנכחי אליו והוא אשר,-1
על הטמאים מלטמא וכמו שנתבאר פרק,-1
נעשית אהל לחוץ בפני הטומאה,-1
וחוצצין וכו' עד כבש כנף,-1
תנור חדש ועודף,-1
אין טמא אלא הבית וכאן,-1
אף על פי שדרו בבית,-1
עד ונתן על חציו האחר,-1
וכך היא הנוסחא הנכונה אם,-1
טמאו אפילו בחדש באמצע ועפ''ז כבר,-1
"(דף ל""ד): אחד גדול ואחד קטן כו'",-1
א''א קשה לי,-1
דחלון הוזכר שם אבל טפח חור,-1
שוליה ממה שימשך לאוירה הנה החבית טהורה,-1
